TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,Player_ID,PLAYER_NAME,MINS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,POSS,PIE,Game_ID
1610612759,SAS,San Antonio,1631103,Malaki Branham,4.13,200,70,130,0,0,0,0,0,0,0,0.9,0.9,0.357,116.13,96.77,10,0.276,22401155
1610612759,SAS,San Antonio,1631127,Harrison Ingram,4.13,200,70,130,0.125,1,50,0.2,0.333,0.25,50,0,0,0.071,116.13,96.77,10,0.086,22401155
1610612746,LAC,LA,1626181,Norman Powell,41.28,120,112.8,7.2,0.094,1,10.7,0.024,0.098,0.061,10.7,0.553,0.578,0.25,99.4,82.83,85,0.085,22401155
1610612746,LAC,LA,1627884,Derrick Jones Jr.,26.10,128.3,103.8,24.5,0.053,0,6.3,0.065,0,0.038,0,0.567,0.583,0.224,97.47,81.23,53,0.112,22401155
1610612746,LAC,LA,1627826,Ivica Zubac,38.70,120.5,105.1,15.4,0.179,2.5,20,0.211,0.343,0.274,8,0.647,0.671,0.215,96.77,80.64,78,0.212,22401155
1610612746,LAC,LA,1627739,Kris Dunn,27.88,124.6,107,17.5,0.111,0,33.3,0,0.038,0.017,0,0.5,0.5,0.086,98.15,81.79,57,0.056,22401155
1610612746,LAC,LA,201935,James Harden,37.80,131.6,111.7,19.9,0.375,4,36.4,0.025,0.235,0.122,9.1,0.559,0.573,0.223,97.13,80.94,76,0.158,22401155
1610612746,LAC,LA,203992,Bogdan BogdanoviÄ‡,25.53,125.9,130.2,-4.3,0.211,4,22.2,0,0.08,0.045,5.6,0.727,0.745,0.23,100.57,83.81,54,0.137,22401155
1610612746,LAC,LA,201587,Nicolas Batum,21.48,120.5,115.9,4.5,0,0,0,0,0.1,0.053,28.6,0.9,0.9,0.135,98.32,81.94,44,0.061,22401155
1610612746,LAC,LA,1627732,Ben Simmons,15.00,121.9,121.2,0.7,0.143,2,33.3,0.154,0.333,0.25,16.7,0,0,0.111,104.02,86.69,32,0.013,22401155
1610612746,LAC,LA,1629234,Drew Eubanks,2.78,100,114.3,-14.3,0,0,0,0,0.5,0.286,100,0,0,0.125,120.72,100.6,7,0.054,22401155
1610612746,LAC,LA,1642280,Trentyn Flowers,0.87,50,225,-175,0,0,0,0,0,0,0,0,0,0,222.82,185.69,4,0,22401155
1610612746,LAC,LA,1641757,Jordan Miller,0.87,50,225,-175,0,0,0,0,0,0,100,0,0,0.5,222.82,185.69,4,-0.182,22401155
1610612746,LAC,LA,1642353,Cam Christie,0.87,50,225,-175,0,0,0,0,0,0,0,0,0,0,222.82,185.69,4,0,22401155
1610612746,LAC,LA,1641738,Kobe Brown,0.87,50,225,-175,0,0,0,0,0,0,0,0,0,0,222.82,185.69,4,0,22401155
1610612763,MEM,Memphis,1642377,Jaylen Wells,32.43,128.2,122.5,5.6,0.074,0,14.3,0,0.065,0.032,0,0.35,0.425,0.143,105.07,87.56,71,0.024,22400423
1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,35.17,142,106.4,35.6,0.115,0.75,9.7,0.067,0.075,0.071,12.9,0.619,0.685,0.304,108.51,90.43,81,0.165,22400423
1610612763,MEM,Memphis,1641744,Zach Edey,27.17,133.9,127.6,6.3,0.095,2,18.2,0.107,0.231,0.167,9.1,0.833,0.854,0.125,103.36,86.13,59,0.135,22400423
1610612763,MEM,Memphis,1630217,Desmond Bane,32.23,122.7,104,18.7,0.348,8,33.3,0,0.121,0.062,4.2,0.538,0.61,0.188,111.69,93.08,75,0.159,22400423
1610612763,MEM,Memphis,1629630,Ja Morant,24.83,137.9,100,37.9,0.368,2.33,29.2,0,0.077,0.044,12.5,0.864,0.888,0.274,113.07,94.23,58,0.192,22400423
1610612763,MEM,Memphis,1629634,Brandon Clarke,19.15,102.1,100,2.1,0,0,0,0,0.167,0.091,25,0,0.543,0.08,119.06,99.22,48,0.052,22400423
1610612763,MEM,Memphis,1630643,Jay Huff,12.67,61.8,109.1,-47.3,0,0,0,0,0.133,0.067,0,0.625,0.717,0.143,126.95,105.79,34,0.094,22400423
1610612763,MEM,Memphis,1631222,Jake LaRavia,7.27,65,115.8,-50.8,0,0,0,0,0.091,0.053,80,0,0,0.238,128.81,107.34,20,-0.111,22400423
1610612763,MEM,Memphis,1630590,Scotty Pippen Jr.,23.18,107.7,128,-20.3,0.308,4,25,0.103,0.12,0.111,6.3,0.55,0.597,0.19,105.59,87.99,52,0.093,22400423
1610612763,MEM,Memphis,1628379,Luke Kennard,19.82,108.5,120.8,-12.3,0.231,0,25,0,0.148,0.082,0,0.5,0.5,0.17,115.05,95.88,47,0.083,22400423
1610612763,MEM,Memphis,1629723,John Konchar,6.08,92.9,92.3,0.5,0.25,1,20,0.1,0.286,0.176,20,0,0,0.235,106.52,88.77,14,-0.022,22400423
1610612740,NOP,New Orleans,1630530,Trey Murphy III,38.83,113.2,115.4,-2.2,0.167,2,12.5,0,0.075,0.036,6.3,0.595,0.677,0.264,112.48,93.73,91,0.126,22400423
1610612740,NOP,New Orleans,1630529,Herbert Jones,27.82,123.3,112.9,10.4,0.143,1.5,27.3,0.083,0.091,0.088,18.2,0.333,0.333,0.114,105.26,87.72,60,0.033,22400423
1610612740,NOP,New Orleans,1642274,Yves Missi,27.38,115.5,123.7,-8.2,0.091,0.67,16.7,0.107,0.103,0.105,25,0.429,0.429,0.147,102.54,85.45,58,0.023,22400423
1610612740,NOP,New Orleans,203468,CJ McCollum,34.52,118.7,134.6,-15.9,0.2,4,13.8,0.028,0.121,0.072,3.4,0.614,0.661,0.284,106.38,88.65,75,0.142,22400423
1610612740,NOP,New Orleans,1627749,Dejounte Murray,38.63,105.8,121.8,-16,0.321,1.29,27.3,0.024,0.15,0.085,21.2,0.406,0.444,0.242,107.47,89.56,86,0.08,22400423
1610612740,NOP,New Orleans,1630526,Jeremiah Robinson-Earl,23.02,116.4,121.8,-5.5,0.1,0,22.2,0.094,0.15,0.115,0,0.333,0.363,0.108,114.71,95.59,55,0.049,22400423
1610612740,NOP,New Orleans,1641722,Jordan Hawkins,15.08,94.7,102.6,-7.9,0,0,0,0,0.125,0.054,8.3,0.278,0.418,0.286,120.93,100.77,38,0.064,22400423
1610612740,NOP,New Orleans,1628464,Daniel Theis,20.62,109.6,115.7,-6.1,0.4,6,42.9,0.08,0.45,0.244,7.1,0.6,0.764,0.138,119.9,99.92,52,0.211,22400423
1610612740,NOP,New Orleans,1629750,Javonte Green,2.98,57.1,200,-142.9,0,0,0,0,0,0,0,0,0,0,112.63,93.85,7,0,22400423
1610612740,NOP,New Orleans,1630527,Brandon Boston,11.12,140,91.7,48.3,0,0,0,0,0,0,0,0.875,0.875,0.143,105.79,88.16,25,0.118,22400423
1610612759,SAS,San Antonio,1630170,Devin Vassell,31.65,105.6,114.3,-8.7,0.1,0.5,8.7,0.057,0.161,0.106,17.4,0.594,0.606,0.263,106.92,89.1,71,0.122,22401139
1610612759,SAS,San Antonio,203084,Harrison Barnes,32.88,122.9,107.1,15.7,0.038,0,9.1,0.031,0.167,0.103,0,0.778,0.824,0.127,102.18,85.15,70,0.142,22401139
1610612759,SAS,San Antonio,202687,Bismack Biyombo,19.50,104.8,110,-5.2,0,0,0,0.1,0.1,0.1,16.7,0.5,0.5,0.261,100.92,84.1,42,0.057,22401139
1610612759,SAS,San Antonio,1642264,Stephon Castle,30.57,97.3,111.1,-13.8,0.278,1.25,16.7,0.056,0.152,0.101,13.3,0.441,0.525,0.298,114.63,95.53,74,0.12,22401139
1610612759,SAS,San Antonio,101108,Chris Paul,29.20,103,107.5,-4.4,0.409,4.5,50,0,0.1,0.048,11.1,0.5,0.546,0.122,109.32,91.1,66,0.085,22401139
1610612759,SAS,San Antonio,1629640,Keldon Johnson,20.63,78,125.5,-47.5,0.071,1,7.7,0.103,0.125,0.111,7.7,0.091,0.091,0.203,112.83,94.02,50,-0.063,22401139
1610612759,SAS,San Antonio,1630577,Julian Champagnie,20.10,70.8,117,-46.2,0,0,0,0,0.176,0.065,16.7,0.75,0.717,0.107,113.43,94.53,48,0.07,22401139
1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,12.90,76.7,110,-33.3,0.222,0,40,0,0,0,0,0,0,0.088,111.63,93.02,30,-0.063,22401139
1610612759,SAS,San Antonio,1631104,Blake Wesley,9.53,54.2,126.1,-71.9,0.2,1,20,0,0.429,0.136,20,0,0,0.143,118.32,98.6,24,0.059,22401139
1610612759,SAS,San Antonio,1629162,Jordan McLaughlin,10.08,152.4,81,71.4,0.273,3,50,0.111,0.083,0.095,16.7,1,1.025,0.115,99.97,83.31,21,0.198,22401139
1610612759,SAS,San Antonio,1631103,Malaki Branham,22.95,120.4,109.8,10.6,0.133,1,11.1,0.08,0.095,0.087,11.1,0.607,0.607,0.271,104.58,87.15,49,0.118,22401139
1610612757,POR,Portland,1629680,Matisse Thybulle,21.33,97.9,95.9,2,0.143,2,22.2,0,0.19,0.085,11.1,0.5,0.5,0.132,108,90,47,0.063,22401139
1610612757,POR,Portland,1641739,Toumani Camara,34.45,112,114.5,-2.5,0.136,1.5,13,0.056,0.211,0.135,8.7,0.625,0.648,0.235,105.22,87.68,75,0.131,22401139
1610612757,POR,Portland,1642270,Donovan Clingan,26.73,108.6,101.7,6.9,0,0,0,0.103,0.167,0.136,16.7,0.9,0.919,0.092,104.13,86.78,58,0.12,22401139
1610612757,POR,Portland,1631101,Shaedon Sharpe,34.13,111,93,18,0.231,1,17.6,0,0.233,0.132,17.6,0.353,0.481,0.311,118.1,98.42,82,0.102,22401139
1610612757,POR,Portland,1630625,Dalano Banton,31.82,111.6,110.1,1.4,0.3,6,23.1,0.03,0.028,0.029,3.8,0.5,0.536,0.256,104.08,86.73,69,0.126,22401139
1610612757,POR,Portland,1641712,Rayan Rupert,24.05,117,90.9,26.1,0.15,3,23.1,0,0.032,0.02,7.7,0.389,0.389,0.175,107.75,89.79,53,0.063,22401139
1610612757,POR,Portland,1631200,Kris Murray,32.65,118.3,104.2,14.1,0.182,4,23.5,0.033,0.108,0.075,5.9,0.682,0.731,0.169,104.38,86.98,71,0.151,22401139
1610612757,POR,Portland,1631133,Jabari Walker,21.27,114,98,16,0,0,0,0.056,0.115,0.091,14.3,0.9,0.85,0.13,113.99,94.99,50,0.12,22401139
1610612757,POR,Portland,1631303,Justin Minaya,13.55,112.5,66.7,45.8,0.1,1,16.7,0,0,0,16.7,0.625,0.625,0.152,115.07,95.89,32,0.074,22401139
1610612744,GSW,Golden State,1630541,Moses Moody,24.55,126.8,89.3,37.5,0.15,1.5,16.7,0,0.115,0.061,11.1,0.773,0.784,0.238,109.49,91.24,56,0.168,22401086
1610612744,GSW,Golden State,202710,Jimmy Butler III,23.53,138.9,90.7,48.1,0.333,2,42.1,0.053,0.08,0.068,21.1,0.9,0.962,0.186,110.16,91.8,54,0.172,22401086
1610612744,GSW,Golden State,203110,Draymond Green,21.27,128,104,24,0.105,2,16.7,0,0.263,0.132,8.3,0.778,0.778,0.179,112.85,94.04,50,0.127,22401086
1610612744,GSW,Golden State,1641764,Brandin Podziemski,26.92,135.6,96.7,38.9,0.25,2.5,22.7,0.043,0.185,0.12,9.1,0.893,0.907,0.262,106.11,88.42,59,0.23,22401086
1610612744,GSW,Golden State,201939,Stephen Curry,25.80,147.5,105,42.5,0.214,0,35.3,0,0.12,0.067,0,0.5,0.574,0.169,110.7,92.25,59,0.1,22401086
1610612744,GSW,Golden State,1630611,Gui Santos,23.58,143.1,103.8,39.4,0.261,0,50,0.12,0.042,0.082,0,0.333,0.333,0.105,105.84,88.2,51,0.067,22401086
1610612744,GSW,Golden State,1627741,Buddy Hield,24.57,155.8,94.4,61.3,0.174,0,25,0.045,0.154,0.104,0,0.792,0.792,0.2,103.55,86.3,52,0.197,22401086
1610612744,GSW,Golden State,1630228,Jonathan Kuminga,6.57,142.9,84.6,58.2,0,0,0,0,0.143,0.083,25,0.5,0.694,0.25,98.68,82.23,14,0.074,22401086
1610612744,GSW,Golden State,1642366,Quinten Post,17.72,105.6,100,5.6,0.091,1,9.1,0,0.125,0.054,9.1,0.389,0.389,0.233,97.54,81.28,36,0.046,22401086
1610612744,GSW,Golden State,1626172,Kevon Looney,13.10,160,69,91,0.067,0,16.7,0.1,0.316,0.241,0,0.7,0.735,0.156,108.09,90.08,30,0.205,22401086
1610612744,GSW,Golden State,1628995,Kevin Knox II,12.87,144.4,133.3,11.1,0,0,0,0,0.286,0.095,0,0.75,0.75,0.129,100.7,83.92,27,0.106,22401086
1610612744,GSW,Golden State,1630311,Pat Spencer,10.20,152.4,122.7,29.7,0.333,0,57.1,0,0,0,0,0.833,0.833,0.125,101.18,84.31,21,0.096,22401086
1610612744,GSW,Golden State,1631218,Trayce Jackson-Davis,9.33,160,110,50,0.2,2,18.2,0.333,0,0.188,9.1,0.571,0.481,0.391,102.86,85.71,20,0.061,22401086
1610612759,SAS,San Antonio,1642264,Stephon Castle,22.45,87.8,133.3,-45.6,0.154,0.5,11.1,0.042,0.111,0.071,22.2,0.318,0.365,0.308,106.9,89.09,49,-0.013,22401086
1610612759,SAS,San Antonio,203084,Harrison Barnes,17.50,78,116.7,-38.6,0.3,1.5,27.3,0,0.067,0.028,18.2,0.417,0.466,0.186,113.83,94.86,41,0.035,22401086
1610612759,SAS,San Antonio,1631110,Jeremy Sochan,18.18,76.2,119,-42.9,0.091,1,16.7,0.042,0.063,0.05,16.7,0.25,0.25,0.111,110.87,92.39,42,-0.03,22401086
1610612759,SAS,San Antonio,1630170,Devin Vassell,20.48,85.1,112.5,-27.4,0.3,3,21.4,0,0.176,0.073,7.1,0.6,0.575,0.22,111.31,92.76,47,0.113,22401086
1610612759,SAS,San Antonio,101108,Chris Paul,17.62,78,140,-62,0.4,1.33,40,0,0.077,0.029,30,1,1,0.136,110.35,91.96,41,0.067,22401086
1610612759,SAS,San Antonio,1629640,Keldon Johnson,21.43,91.5,147.9,-56.4,0.222,1,11.8,0.083,0.048,0.067,11.8,0.692,0.707,0.294,106.39,88.66,47,0.143,22401086
1610612759,SAS,San Antonio,1629162,Jordan McLaughlin,20.93,134.8,152.3,-17.5,0.2,4,44.4,0,0.05,0.032,11.1,1.125,1.125,0.104,103.17,85.97,46,0.078,22401086
1610612759,SAS,San Antonio,1631104,Blake Wesley,26.85,105.3,157.9,-52.6,0.095,1,18.2,0.037,0.038,0.038,18.2,0.4,0.37,0.145,101.91,84.93,57,0.003,22401086
1610612759,SAS,San Antonio,1630577,Julian Champagnie,26.72,116.4,148.2,-31.9,0.1,1,14.3,0,0.192,0.1,14.3,0.55,0.55,0.203,99.71,83.09,55,0.068,22401086
1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,25.07,116.7,153.7,-37,0.222,2,23.5,0.095,0.375,0.244,11.8,0.65,0.643,0.224,103.4,86.17,54,0.125,22401086
1610612759,SAS,San Antonio,1631103,Malaki Branham,12.87,133.3,144.4,-11.1,0.333,3,21.4,0,0.071,0.048,7.1,0.563,0.666,0.393,100.7,83.92,27,0.132,22401086
1610612759,SAS,San Antonio,1629646,Charles Bassey,9.90,109.5,136.4,-26.8,0,0,0,0,0.1,0.059,0,0,0,0,104.24,86.87,21,0.009,22401086
1610612759,SAS,San Antonio,1630577,Julian Champagnie,31.55,101.4,95.8,5.6,0.083,2,11.8,0,0.098,0.052,5.9,0.462,0.504,0.2,108.78,90.65,72,0.061,22401110
1610612759,SAS,San Antonio,203084,Harrison Barnes,31.28,101.4,90.1,11.2,0.143,3,15.8,0,0.2,0.108,5.3,0.633,0.648,0.213,109.71,91.42,72,0.168,22401110
1610612759,SAS,San Antonio,202687,Bismack Biyombo,31.13,92.5,107.2,-14.7,0,0,0,0,0.175,0.09,0,0,0,0.028,104.83,87.36,67,0.023,22401110
1610612759,SAS,San Antonio,1642264,Stephon Castle,32.95,100,101.4,-1.4,0.409,9,31,0.128,0.222,0.179,3.4,0.389,0.397,0.256,103.43,86.19,70,0.144,22401110
1610612759,SAS,San Antonio,101108,Chris Paul,31.82,108.5,101.4,7,0.333,2.67,30.8,0,0.135,0.069,11.5,0.567,0.567,0.24,106.36,88.63,71,0.118,22401110
1610612759,SAS,San Antonio,1631104,Blake Wesley,20.92,106.4,93.8,12.6,0.077,0.33,8.3,0,0.071,0.038,25,1.083,0.966,0.208,109,90.84,47,0.13,22401110
1610612759,SAS,San Antonio,1629162,Jordan McLaughlin,17.02,122.2,94.7,27.5,0.154,0,50,0,0,0,0,0.75,0.75,0.048,104.37,86.97,36,0.07,22401110
1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,23.08,118.5,88.5,30.1,0,0,0,0.115,0.212,0.169,7.1,0.545,0.627,0.226,110.22,91.85,54,0.174,22401110
1610612759,SAS,San Antonio,1631103,Malaki Branham,20.25,118.2,120.5,-2.3,0.154,0,11.8,0,0.043,0.02,0,0.433,0.433,0.288,104.3,86.91,44,0.051,22401110
1610612743,DEN,Denver,1641816,Hunter Tyson,29.60,89.4,100,-10.6,0,0,0,0.068,0.086,0.076,0,0.425,0.44,0.26,107.03,89.19,66,0.075,22401110
1610612743,DEN,Denver,1630192,Zeke Nnaji,22.65,113.5,96.1,17.4,0.063,1,10,0.034,0.071,0.053,10,0.417,0.515,0.148,109.14,90.95,52,0.041,22401110
1610612743,DEN,Denver,201599,DeAndre Jordan,35.95,97.5,96.3,1.2,0.042,0,9.1,0.082,0.295,0.183,0,0.5,0.539,0.109,106.15,88.46,79,0.108,22401110
1610612743,DEN,Denver,201566,Russell Westbrook,39.92,102.2,103.4,-1.2,0.286,1.5,15.8,0.02,0.222,0.116,10.5,0.5,0.543,0.317,106.42,88.68,89,0.17,22401110
1610612743,DEN,Denver,1629618,Jalen Pickett,35.13,100,103.9,-3.9,0.526,3.33,37,0.07,0.19,0.129,11.1,0.577,0.612,0.195,103.83,86.53,76,0.178,22401110
1610612743,DEN,Denver,1628427,Vlatko ÄŒanÄar,25.42,96.4,120.8,-24.3,0.1,2,20,0,0.115,0.054,10,0.571,0.571,0.127,102.92,85.77,56,0.077,22401110
1610612743,DEN,Denver,1642461,Spencer Jones,23.93,91.1,118.5,-27.4,0.125,0,20,0.033,0.103,0.068,0,0.25,0.25,0.125,110.31,91.92,56,0.014,22401110
1610612743,DEN,Denver,1641725,Trey Alexander,19.95,104.4,123.3,-18.8,0.059,0.5,7.1,0.038,0.042,0.04,14.3,0.318,0.318,0.25,105.86,88.22,45,-0.015,22401110
1610612743,DEN,Denver,203967,Dario Å ariÄ‡,7.45,88.9,129.4,-40.5,0.2,1,25,0,0.143,0.063,25,1,1,0.15,112.75,93.96,18,0.11,22401110
1610612759,SAS,San Antonio,1630170,Devin Vassell,32.32,109.2,121.2,-12,0.071,1,4.3,0,0.194,0.091,4.3,0.619,0.619,0.301,97.29,81.07,65,0.146,22401046
1610612759,SAS,San Antonio,203084,Harrison Barnes,23.03,108.5,122.2,-13.7,0.2,3,18.8,0.037,0.158,0.087,6.3,0.167,0.387,0.236,95.86,79.88,47,0.045,22401046
1610612759,SAS,San Antonio,202687,Bismack Biyombo,25.37,108.2,122.4,-14.3,0.15,3,42.9,0.042,0.273,0.152,14.3,0,0,0.071,92.72,77.27,49,0.03,22401046
1610612759,SAS,San Antonio,1642264,Stephon Castle,29.62,105.3,119.6,-14.4,0.308,2,16.7,0,0.091,0.034,8.3,0.5,0.539,0.29,91.57,76.31,57,0.112,22401046
1610612759,SAS,San Antonio,101108,Chris Paul,21.07,107.3,119,-11.7,0.2,1.5,33.3,0,0.05,0.026,22.2,0.375,0.375,0.133,94.56,78.8,41,0.015,22401046
1610612759,SAS,San Antonio,1629640,Keldon Johnson,22.45,100,138.6,-38.6,0.25,3,20,0.156,0,0.102,6.7,0.333,0.465,0.207,95.14,79.29,45,0.093,22401046
1610612759,SAS,San Antonio,1631110,Jeremy Sochan,14.80,80.6,128.1,-47.5,0,0,0,0.136,0.083,0.118,0,0.25,0.25,0.103,102.16,85.14,31,0,22401046
1610612759,SAS,San Antonio,1630577,Julian Champagnie,22.47,84.1,129.5,-45.5,0.182,2,18.2,0.027,0.294,0.111,9.1,0.143,0.254,0.158,94.01,78.34,44,0.057,22401046
1610612759,SAS,San Antonio,1631104,Blake Wesley,22.95,100,143.2,-43.2,0,0,0,0.057,0.071,0.061,12.5,0.357,0.357,0.136,92.03,76.69,44,0.01,22401046
1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,16.90,103.2,148.4,-45.2,0.167,0,11.1,0.087,0,0.067,0,0.786,0.698,0.19,88.05,73.37,31,0.05,22401046
1610612759,SAS,San Antonio,1629162,Jordan McLaughlin,4.52,112.5,187.5,-75,0.333,0,25,0,0,0,0,0.333,0.333,0.273,85.02,70.85,8,0.044,22401046
1610612759,SAS,San Antonio,1631103,Malaki Branham,4.52,112.5,187.5,-75,0,0,0,0.2,0,0.143,0,1.25,1.25,0.182,85.02,70.85,8,0.244,22401046
1610612765,DET,Detroit,1641709,Ausar Thompson,26.98,128.8,111.3,17.5,0.158,3,20,0.095,0.154,0.128,6.7,0.65,0.643,0.214,93.38,77.82,52,0.119,22401046
1610612765,DET,Detroit,202699,Tobias Harris,27.27,120,113,7,0.2,4,23.5,0,0.308,0.151,5.9,0.55,0.638,0.217,95.95,79.96,55,0.178,22401046
1610612765,DET,Detroit,1631105,Jalen Duren,24.03,131.3,108.3,22.9,0.389,7,36.8,0.05,0.13,0.093,5.3,0.667,0.625,0.231,95.87,79.89,48,0.13,22401046
1610612765,DET,Detroit,203501,Tim Hardaway Jr.,25.30,126,114,12,0.2,0,33.3,0,0.087,0.044,0,0.643,0.721,0.148,94.86,79.05,50,0.114,22401046
1610612765,DET,Detroit,203471,Dennis SchrÃ¶der,22.72,129.5,116.3,13.3,0.316,0,46.2,0,0.083,0.047,0,0.333,0.478,0.146,91.91,76.6,44,0.069,22401046
1610612765,DET,Detroit,1627736,Malik Beasley,24.70,130.6,93.9,36.7,0.188,3,17.6,0,0.081,0.055,5.9,0.5,0.505,0.264,95.24,79.36,49,0.108,22401046
1610612765,DET,Detroit,1631204,Marcus Sasser,25.60,128.8,88.5,40.4,0.071,0.33,5.6,0.053,0.083,0.073,16.7,0.958,0.951,0.304,97.5,81.25,52,0.243,22401046
1610612765,DET,Detroit,1631323,Simone Fontecchio,16.92,132.4,75,57.4,0.067,1,25,0,0.097,0.071,25,0.5,0.5,0.079,99.31,82.76,34,0.031,22401046
1610612765,DET,Detroit,1630191,Isaiah Stewart,19.72,120.5,89.7,30.8,0.143,0,40,0.067,0.156,0.128,0,0.667,0.667,0.07,94.95,79.12,39,0.156,22401046
1610612765,DET,Detroit,1641842,Ronald Holland II,17.78,137.5,79.4,58.1,0.143,1,25,0.111,0.161,0.15,25,0.875,0.901,0.171,89.06,74.21,32,0.212,22401046
1610612765,DET,Detroit,1630322,Lindy Waters III,4.73,187.5,122.2,65.3,0,0,0,0,0,0,0,1.5,1.5,0.125,86.2,71.83,8,0.13,22401046
1610612765,DET,Detroit,1630194,Paul Reed,4.25,171.4,112.5,58.9,0,0,0,0,0,0,0,0.75,0.75,0.286,84.71,70.59,7,0.054,22401046
1610612755,PHI,Philadelphia,1642348,Justin Edwards,38.08,122,131.7,-9.8,0.065,1,9.5,0.034,0.118,0.079,9.5,0.75,0.751,0.211,103.35,86.13,82,0.097,22401018
1610612755,PHI,Philadelphia,1629643,Chuma Okeke,31.13,113.6,126.9,-13.2,0.111,0,42.9,0,0.103,0.056,0,0.875,0.875,0.056,102.53,85.44,66,0.082,22401018
1610612755,PHI,Philadelphia,1627824,Guerschon Yabusele,37.90,123.8,128.8,-5,0.185,5,21.7,0.148,0.156,0.153,4.3,0.688,0.681,0.207,101.32,84.43,80,0.13,22401018
1610612755,PHI,Philadelphia,1629656,Quentin Grimes,34.90,118.9,117.6,1.4,0.417,2,27.8,0,0.061,0.034,13.9,0.6,0.599,0.325,101.78,84.81,74,0.109,22401018
1610612755,PHI,Philadelphia,1630215,Jared Butler,27.50,123.3,125.4,-2.1,0.148,1,30.8,0,0.12,0.067,30.8,0.5,0.5,0.138,103.85,86.55,60,0.025,22401018
1610612755,PHI,Philadelphia,1641720,Jalen Hood-Schifino,18.67,109.5,119,-9.5,0.235,2,33.3,0,0.067,0.033,16.7,0,0.26,0.174,108,90,42,0.011,22401018
1610612755,PHI,Philadelphia,1629052,Oshae Brissett,16.68,108.1,105.4,2.7,0,0,0,0,0.067,0.036,0,0.643,0.643,0.171,106.45,88.71,37,0.074,22401018
1610612755,PHI,Philadelphia,1641741,Ricky Council IV,24.10,109.4,120,-10.6,0.067,1,7.1,0,0.421,0.216,7.1,0.833,0.859,0.224,107.55,89.63,53,0.207,22401018
1610612755,PHI,Philadelphia,1629022,Lonnie Walker IV,11.03,74.1,112,-37.9,0.167,1,25,0,0,0,25,0.75,0.75,0.107,113.11,94.26,27,0.094,22401018
1610612759,SAS,San Antonio,1630170,Devin Vassell,37.32,125.6,120.8,4.9,0.226,3.5,26.9,0.029,0.148,0.082,7.7,0.563,0.592,0.218,99.69,83.07,78,0.102,22401018
1610612759,SAS,San Antonio,203084,Harrison Barnes,31.33,139.4,115.4,24,0.1,1.5,18.8,0,0,0,12.5,0.6,0.643,0.173,100.34,83.62,66,0.062,22401018
1610612759,SAS,San Antonio,1631110,Jeremy Sochan,35.43,133.3,117.3,16,0.074,2,9.5,0.133,0.185,0.158,4.8,0.647,0.643,0.226,101.6,84.67,75,0.107,22401018
1610612759,SAS,San Antonio,1642264,Stephon Castle,34.85,135.5,107.8,27.7,0.438,4.67,42.4,0.037,0.133,0.088,9.1,0.429,0.525,0.226,105.37,87.8,76,0.147,22401018
1610612759,SAS,San Antonio,101108,Chris Paul,26.18,128.8,136.2,-7.4,0.136,1,23.1,0,0.235,0.095,23.1,1.286,1.286,0.154,107.24,89.37,59,0.117,22401018
1610612759,SAS,San Antonio,1629640,Keldon Johnson,26.40,115.3,101.7,13.5,0.158,0,20,0.048,0.2,0.122,0,0.7,0.738,0.19,106.36,88.64,59,0.179,22401018
1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,12.57,96.6,106.7,-10.1,0.125,1,16.7,0.083,0.333,0.19,16.7,0.25,0.25,0.161,112.68,93.9,29,0.01,22401018
1610612759,SAS,San Antonio,1630577,Julian Champagnie,16.87,89.5,107.9,-18.4,0,0,0,0.056,0.083,0.067,14.3,0.5,0.5,0.167,108.14,90.12,38,0.039,22401018
1610612759,SAS,San Antonio,1631104,Blake Wesley,19.05,93.2,119,-25.9,0.3,3,30,0,0,0,10,0.9,0.85,0.146,108.35,90.29,44,0.117,22401018
1610612738,BOS,Boston,1627759,Jaylen Brown,29.82,120.6,121,-0.3,0.174,2,25,0,0.061,0.032,12.5,0.722,0.709,0.171,100.61,83.85,63,0.078,22401080
1610612738,BOS,Boston,1628369,Jayson Tatum,35.88,124,110.5,13.5,0.333,8,23.5,0.025,0.205,0.119,2.9,0.5,0.578,0.295,100.99,84.16,75,0.192,22401080
1610612738,BOS,Boston,204001,Kristaps PorziÅ†Ä£is,25.28,101.9,107.7,-5.8,0.067,0.33,6.3,0.12,0.185,0.154,18.8,0.409,0.463,0.25,98.72,82.27,52,0.049,22401080
1610612738,BOS,Boston,1628401,Derrick White,40.02,127.8,113.8,14.1,0.171,3,27.3,0.026,0.163,0.099,9.1,0.423,0.454,0.17,95.36,79.47,79,0.077,22401080
1610612738,BOS,Boston,201950,Jrue Holiday,34.87,127.4,108.2,19.2,0.231,0,33.3,0.026,0.116,0.073,0,0.875,0.875,0.14,100.5,83.75,73,0.16,22401080
