GAME_DATE,last_name,first_name,Current Status,Reason
2023-11-06,Vanderbilt,Jarred,Out,Injury/Illness-LeftHeel;Bursitis
2023-11-06,Vincent,Gabe,Out,Injury/Illness-LeftKnee;Effusion
2023-11-06,Adebayo,Bam,Available,Injury/Illness-LeftHip;Contusion
2023-11-06,Bryant,Thomas,Available,Injury/Illness-LowerBack;Spasms
2023-11-06,Butler,Jimmy,Probable,Injury/Illness-RightKnee;Tendinitis
2023-11-06,Hampton,R.J.,Questionable,"Injury/Illness-Stomach;Non-Covid
Illness"
2023-11-06,Highsmith,Haywood,Available,Injury/Illness-LeftKnee;Sprain
2023-11-06,JaquezJr.,Jaime,Available,Injury/Illness-RightCalf;Strain
2023-11-06,Love,Kevin,Available,Injury/Illness-LeftShoulder;
2023-11-06,Martin,Caleb,Out,Injury/Illness-LeftKnee;Tendinosis
2023-11-06,Robinson,Duncan,Probable,Injury/Illness-Rightwrist;Sprain
2023-11-06,Robinson,Orlando,Available,-
2023-11-06,Smith,Dru,Available,Injury/Illness-RightACJoint;Sprain
2023-11-06,Claxton,Nic,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-06,Johnson,Cameron,Out,Injury/Illness-LeftCalf;Strain
2023-11-06,WalkerIV,Lonnie,Probable,Injury/Illness-LeftKnee;Soreness
2023-11-06,Bufkin,Kobe,Out,Injury/Illness-LeftThumb;Fracture
2023-11-06,Hunter,De'Andre,Available,"Injury/Illness-RightPinkyFinger;
Dislocation"
2023-11-06,Matthews,Wesley,Out,Injury/Illness-RightCalf;MildStrain
2023-11-06,Gilgeous-Alexander,Shai,Out,Injury/Illness-LeftKnee;Sprain
2023-11-06,Williams,Kenrich,Out,Injury/Illness-LowBack;Spasms
2023-11-06,Brissett,Oshae,Questionable,Injury/Illness-LeftThumb;Sprain
2023-11-06,Queta,Neemias,Out,"Injury/Illness-RightFoot;Injury
Management"
2023-11-06,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2023-11-06,Fox,De'Aaron,Out,Injury/Illness-RightAnkle;Sprain
2023-11-06,Lyles,Trey,Out,Injury/Illness-LeftCalf;Strain
2023-11-06,Eason,Tari,Out,"Injury/Illness-LeftLowerLeg;Stress
Reaction"
2023-11-06,Oladipo,Victor,Out,"Injury/Illness-LeftPatellarTendon;
Repair"
2023-11-06,Thompson,Amen,Out,Injury/Illness-RightAnkle;Sprain
2023-11-06,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2023-11-06,Caruso,Alex,Probable,Injury/Illness-RightElbow;Strain
2023-11-06,Dosunmu,Ayo,Questionable,"Injury/Illness-UpperRespiratory;
Illness"
2023-11-06,Williams,Patrick,Probable,Injury/Illness-LeftFinger;Sprain
2023-11-06,Alvarado,Jose,Out,Injury/Illness-RightAnkle;Sprain
2023-11-06,Marshall,Naji,Out,Injury/Illness-RightKnee;Contusion
2023-11-06,McCollum,CJ,Out,"Injury/Illness-RightLung;Small
Pneumothorax"
2023-11-06,MurphyIII,Trey,Out,"Injury/Illness-LeftKnee;Partial
Meniscectomy"
2023-11-06,Cancar,Vlatko,Out,Injury/Illness-LeftKnee;Surgery
2023-11-06,Murray,Jamal,Out,Injury/Illness-RightHamstring;
2023-11-08,CouncilIV,Ricky,Available,-
2023-11-08,Smart,Javonte,Available,-
2023-11-08,Smith,Terquavion,Available,-
2023-11-08,Queta,Neemias,Out,"Injury/Illness-RightFoot;Injury
Management"
2023-11-08,George,Keyonte,Probable,Injury/Illness-LeftFoot;Soreness
2023-11-08,Kessler,Walker,Questionable,Injury/Illness-LeftElbow;Sprain
2023-11-08,Bouknight,James,Out,Injury/Illness-LeftKnee;Surgery
2023-11-08,Martin,Cody,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-08,Ntilikina,Frank,Out,"Injury/Illness-LeftTibia;Non-
displacedfracture"
2023-11-08,Rozier,Terry,Out,Injury/Illness-LeftGroin;Strain
2023-11-08,BostonJr.,Brandon,Out,"Injury/Illness-LeftQuadriceps;
Tendinopathy"
2023-11-08,Mann,Terance,Questionable,Injury/Illness-LeftAnkle;Sprain
2023-11-08,Plumlee,Mason,Out,Injury/Illness-LeftMCL;Sprain
2023-11-08,Claxton,Nic,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-08,Johnson,Cameron,Doubtful,Injury/Illness-LeftCalf;Strain
2023-11-08,WalkerIV,Lonnie,Probable,Injury/Illness-LeftKnee;Soreness
2023-11-08,Johnson,Keldon,Probable,Injury/Illness-LeftWrist;Soreness
2023-11-08,Vassell,Devin,Doubtful,Injury/Illness-LeftAdductor;Strain
2023-11-08,Jerome,Ty,Out,Injury/Illness-RightAnkle;Sprain
2023-11-08,Merrill,Sam,Out,Injury/Illness-Illness;Illness
2023-11-08,Okoro,Isaac,Out,Injury/Illness-LeftKnee;Soreness
2023-11-08,Dieng,Ousmane,Questionable,Injury/Illness-RightWrist;Contusion
2023-11-08,Dort,Luguentz,Questionable,Injury/Illness-RightHip;Sprain
2023-11-08,Williams,Kenrich,Out,Injury/Illness-LowBack;Spasms
2023-11-08,Bogdanovic,Bojan,Out,Injury/Illness-RightCalf;Strain
2023-11-08,Burks,Alec,Out,"Injury/Illness-LeftForearm;
Contusion"
2023-11-08,Duren,Jalen,Questionable,"Injury/Illness-BilateralAnkle;
Soreness"
2023-11-08,Harris,Joe,Out,Injury/Illness-RightShoulder;Sprain
2023-11-08,Ivey,Jaden,Out,Injury/Illness-N/a;Illness
2023-11-08,Livers,Isaiah,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-08,Morris,Monte,Out,"Injury/Illness-RightQuadriceps;
Strain"
2023-11-08,Middleton,Khris,Out,"Injury/Illness-RightKnee;Injury
Management"
2023-11-08,Davis,Anthony,Questionable,"Injury/Illness-LeftAdductor;/Hip
Spasm"
2023-11-08,Hachimura,Rui,Probable,Injury/Illness-Concussion;Protocol
2023-11-08,Hayes,Jaxson,Questionable,Injury/Illness-LeftAnkle;Sprain
2023-11-08,Hood-Schifino,Jalen,Out,"Injury/Illness-RightPatella;
Contusion"
2023-11-08,Vanderbilt,Jarred,Out,Injury/Illness-LeftHeel;Bursitis
2023-11-08,Vincent,Gabe,Out,Injury/Illness-LeftKnee;Effusion
2023-11-08,Eason,Tari,Probable,"Injury/Illness-LeftLowerLeg;Stress
Reaction"
2023-11-08,Oladipo,Victor,Out,"Injury/Illness-LeftPatellarTendon;
Repair"
2023-11-08,Thompson,Amen,Out,Injury/Illness-RightAnkle;Sprain
2023-11-08,Adebayo,Bam,Available,Injury/Illness-LeftHip;Contusion
2023-11-08,Bryant,Thomas,Available,Injury/Illness-LowerBack;Spasms
2023-11-08,Butler,Jimmy,Probable,Injury/Illness-RightKnee;Tendinitis
2023-11-08,Cain,Jamal,Out,"Injury/Illness-Stomach;Non-covid
Illness"
2023-11-08,Highsmith,Haywood,Available,Injury/Illness-LeftKnee;Sprain
2023-11-08,JaquezJr.,Jaime,Available,Injury/Illness-RightCalf;Strain
2023-11-08,Jovic,Nikola,Out,"Injury/Illness-Head;Non-covid
illness"
2023-11-08,Love,Kevin,Available,"Injury/Illness-LeftShoulder;
Contusion"
2023-11-08,Martin,Caleb,Out,Injury/Illness-LeftKnee;Tendinosis
2023-11-08,Robinson,Duncan,Available,Injury/Illness-RightWrist;Sprain
2023-11-08,Smith,Dru,Available,Injury/Illness-RightACJoint;Sprain
2023-11-08,Adams,Steven,Out,Injury/Illness-RightKnee;PCLSprain
2023-11-08,Clarke,Brandon,Out,"Injury/Illness-LeftAchilles;Tendon
Repair"
2023-11-08,Konchar,John,Doubtful,Injury/Illness-RightHip;Strain
2023-11-08,Rose,Derrick,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-08,Tillman,Xavier,Out,Injury/Illness-LeftKnee;Soreness
2023-11-08,Alvarado,Jose,Out,Injury/Illness-RightAnkle;Sprain
2023-11-08,Jones,Herbert,Questionable,"Injury/Illness-RightFibula;
Contusion"
2023-11-08,Marshall,Naji,Out,Injury/Illness-RightKnee;Contusion
2023-11-08,McCollum,CJ,Out,"Injury/Illness-RightLung;Small
Pneumothorax"
2023-11-08,MurphyIII,Trey,Out,"Injury/Illness-LeftKnee;Partial
Meniscectomy"
2023-11-08,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2023-11-08,McLaughlin,Jordan,Out,"Injury/Illness-RightKneeMCL;
Sprain"
2023-11-08,Beal,Bradley,Questionable,Injury/Illness-LowBack;Spasms
2023-11-08,Booker,Devin,Out,Injury/Illness-RightCalf;Strain
2023-11-08,Lee,Damion,Out,"Injury/Illness-RightMeniscus;
Surgery"
2023-11-08,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2023-11-08,Caruso,Alex,Probable,Injury/Illness-RightElbow;Sprain
2023-11-08,Williams,Patrick,Probable,Injury/Illness-LeftFinger;Sprain
2023-11-08,Achiuwa,Precious,Questionable,Injury/Illness-LeftGroin;Strain
2023-11-08,Koloko,Christian,Out,"Injury/Illness-Illness;Respiratory
issue"
2023-11-08,Kleber,Maxi,Questionable,"Injury/Illness-RightSmallToe;
Dislocation"
2023-11-08,Cancar,Vlatko,Out,Injury/Illness-LeftKnee;Surgery
2023-11-08,Jokic,Nikola,Probable,"Injury/Illness-RightWrist;
Inflammation"
2023-11-08,Murray,Jamal,Out,"Injury/Illness-RightHamstring;
Strain"
2023-11-08,Henderson,Scoot,Out,Injury/Illness-RightAnkle;Sprain
2023-11-08,Simons,Anfernee,Out,"Injury/Illness-RightThumb;
LigamentTear"
2023-11-08,Wainright,Ish,Out,Injury/Illness-RightCalf;Strain
2023-11-08,WilliamsIII,Robert,Out,Injury/Illness-RightKnee;Sprain
2023-11-08,Fox,De'Aaron,Out,Injury/Illness-RightAnkle;Sprain
2023-11-08,Lyles,Trey,Out,Injury/Illness-LeftCalf;Strain
2023-11-09,Bufkin,Kobe,Out,Injury/Illness-LeftThumb;Fracture
2023-11-09,Gueye,Mouhamed,Questionable,"Injury/Illness-RightLowerBack;
Strain"
2023-11-09,Matthews,Wesley,Out,Injury/Illness-RightCalf;MildStrain
2023-11-09,CarterJr.,Wendell,Out,"Injury/Illness-LeftHand;Fractured
thirdmetacarpal"
2023-11-09,Fultz,Markelle,Questionable,Injury/Illness-LeftKnee;Tendinitis
2023-11-09,Harris,Gary,Out,Injury/Illness-RightGroin;Strained
2023-11-09,Isaac,Jonathan,Probable,Injury/Illness-LeftHamstring;Sore
2023-11-10,Bouknight,James,Out,Injury/Illness-LeftKnee;Surgery
2023-11-10,Hayward,Gordon,Probable,"Injury/Illness-RightHamstring;
Strain"
2023-11-10,Martin,Cody,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-10,Ntilikina,Frank,Out,"Injury/Illness-LeftTibia;Non-
displacedFracture"
2023-11-10,Rozier,Terry,Out,Injury/Illness-LeftGroin;Strain
2023-11-10,Batum,Nicolas,Probable,Injury/Illness-RightFinger;Sprain
2023-11-10,Bogdanovic,Bojan,Out,Injury/Illness-RightCalf;Strain
2023-11-10,Burks,Alec,Out,"Injury/Illness-LeftForearm;
Contusion"
2023-11-10,Harris,Joe,Out,Injury/Illness-RightShoulder;Sprain
2023-11-10,Ivey,Jaden,Out,Injury/Illness-N/a;Illness
2023-11-10,Livers,Isaiah,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-10,Morris,Monte,Out,"Injury/Illness-RightQuadriceps;
Strain"
2023-11-10,Claxton,Nic,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-10,Johnson,Cameron,Available,Injury/Illness-LeftCalf;Strain
2023-11-10,Simmons,Ben,Out,Injury/Illness-LeftHip;Soreness
2023-11-10,Thomas,Cam,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-10,Horford,Al,Out,"Injury/Illness-RightKnee;Injury
Management"
2023-11-10,Queta,Neemias,Out,"Injury/Illness-RightFoot;Injury
Management"
2023-11-10,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2023-11-10,McLaughlin,Jordan,Out,Injury/Illness-RightKneeMcl;Sprain
2023-11-10,Alvarado,Jose,Out,Injury/Illness-RightAnkle;Sprain
2023-11-10,Jones,Herbert,Questionable,"Injury/Illness-RightFibula;
Contusion"
2023-11-10,Marshall,Naji,Doubtful,Injury/Illness-RightKnee;Contusion
2023-11-10,McCollum,CJ,Out,"Injury/Illness-RightLung;Small
Pneumothorax"
2023-11-10,MurphyIII,Trey,Out,"Injury/Illness-LeftKnee;Partial
Meniscectomy"
2023-11-10,Oladipo,Victor,Out,"Injury/Illness-LeftPatellarTendon;
Repair"
2023-11-10,Sengun,Alperen,Questionable,Injury/Illness-LeftAnkle;Sprain
2023-11-10,Thompson,Amen,Out,Injury/Illness-RightAnkle;Sprain
2023-11-10,Kessler,Walker,Out,Injury/Illness-LeftElbow;Sprain
2023-11-10,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2023-11-10,Clarke,Brandon,Out,"Injury/Illness-LeftAchilles;Tendon
Repair"
2023-11-10,Konchar,John,Questionable,Injury/Illness-RightHip;Strain
2023-11-10,LaRavia,Jake,Doubtful,"Injury/Illness-LeftGreatToe;
Contusion"
2023-11-10,Rose,Derrick,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-10,Tillman,Xavier,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-10,Williams,Ziaire,Questionable,Injury/Illness-LeftHip;Strain
2023-11-10,BostonJr.,Brandon,Out,"Injury/Illness-LeftQuadriceps;
Tendinopathy"
2023-11-10,Plumlee,Mason,Out,Injury/Illness-LeftMCL;Sprain
2023-11-10,Kleber,Maxi,Doubtful,"Injury/Illness-RightSmallToe;
Dislocation"
2023-11-10,LivelyII,Dereck,Questionable,"Injury/Illness-Illness;Non-COVID
Illness"
2023-11-10,Davis,Anthony,Questionable,"Injury/Illness-LeftAdductor; /Hip
Spasm"
2023-11-10,Hayes,Jaxson,Questionable,Injury/Illness-LeftAnkle;Sprain
2023-11-10,Hood-Schifino,Jalen,Out,"Injury/Illness-RightPatella;
Contusion"
2023-11-10,Vanderbilt,Jarred,Out,Injury/Illness-LeftHeel;Bursitis
2023-11-10,Vincent,Gabe,Out,Injury/Illness-LeftKnee;Effusion
2023-11-10,Beal,Bradley,Probable,Injury/Illness-LowBack;Spasms
2023-11-10,Booker,Devin,Out,Injury/Illness-RightCalf;Strain
2023-11-10,Goodwin,Jordan,Available,Injury/Illness-Jaw;Contusion
2023-11-10,Lee,Damion,Out,"Injury/Illness-RightMeniscus;
Surgery"
2023-11-10,Williams,Kenrich,Out,Injury/Illness-LowBack;Spasms
2023-11-10,Fox,De'Aaron,Out,Injury/Illness-RightAnkle;Sprain
2023-11-10,Lyles,Trey,Out,Injury/Illness-LeftCalf;Strain
2023-11-11,Lillard,Damian,Questionable,Injury/Illness-RightCalf;Soreness
2023-11-11,CarterJr.,Wendell,Out,"Injury/Illness-LeftHand;Fractured
thirdmetacarpal"
2023-11-11,Harris,Gary,Out,Injury/Illness-RightGroin;Strained
2023-11-11,Achiuwa,Precious,Questionable,Injury/Illness-LeftGroin;Strain
2023-11-11,Koloko,Christian,Out,"Injury/Illness-Illness;Respiratory
issue"
2023-11-11,Butler,Jimmy,Probable,Injury/Illness-RightKnee;Tendinitis
2023-11-11,Herro,Tyler,Out,Injury/Illness-RightAnkle;Sprain
2023-11-11,Jovic,Nikola,Probable,"Injury/Illness-Head;Non-Covid
Illness"
2023-11-11,Love,Kevin,Available,"Injury/Illness-LeftShoulder;
Contusion"
2023-11-11,Martin,Caleb,Out,Injury/Illness-LeftKnee;Tendinosis
2023-11-11,Robinson,Duncan,Available,Injury/Illness-RightWrist;Sprain
2023-11-11,Smith,Dru,Available,Injury/Illness-RightAcJoint;Sprain
2023-11-11,Bufkin,Kobe,Out,Injury/Illness-LeftThumb;Fracture
2023-11-11,Gueye,Mouhamed,Out,"Injury/Illness-RightLowerBack;
Strain"
2023-11-11,Matthews,Wesley,Questionable,Injury/Illness-RightCalf;MildStrain
2023-11-11,Jerome,Ty,Out,Injury/Illness-RightAnkle;Sprain
2023-11-11,Merrill,Sam,Out,Injury/Illness-Illness;Illness
2023-11-11,Okoro,Isaac,Out,"Injury/Illness-LeftKnee;Injury
Management"
2023-11-12,Wright,Delon,Out,"Injury/Illness-LeftKnee;Leftknee
sprain"
2023-11-12,Simmons,Ben,Out,Injury/Illness-LeftHip;Contusion
2023-11-12,Thomas,Cam,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-12,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2023-11-12,Clarke,Brandon,Out,"Injury/Illness-LeftAchilles;Tendon
Repair"
2023-11-12,Rose,Derrick,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-12,Tillman,Xavier,Doubtful,Injury/Illness-LeftKnee;Injury
2023-11-12,BostonJr.,Brandon,Out,"Injury/Illness-LeftQuadriceps;
Tendinopathy"
2023-11-12,Plumlee,Mason,Out,Injury/Illness-LeftMCL;Sprain
2023-11-12,Nesmith,Aaron,Questionable,Injury/Illness-LeftAnkle;Sprain
2023-11-12,Smith,Jalen,Questionable,Injury/Illness-LowerBack;Soreness
2023-11-12,OubreJr.,Kelly,Out,Injury/Illness-N/a;-
2023-11-12,Kleber,Maxi,Out,"Injury/Illness-RightSmallToe;
Dislocation"
2023-11-12,Alvarado,Jose,Out,Injury/Illness-RightAnkle;Sprain
2023-11-12,Jones,Herbert,Questionable,"Injury/Illness-RightFibula;
Contusion"
2023-11-12,Marshall,Naji,Questionable,Injury/Illness-RightKnee;Contusion
2023-11-12,McCollum,CJ,Out,"Injury/Illness-RightLung;Small
Pneumothorax"
2023-11-12,MurphyIII,Trey,Out,"Injury/Illness-LeftKnee;Partial
Meniscectomy"
2023-11-12,Cancar,Vlatko,Out,Injury/Illness-LeftKnee;Surgery
2023-11-12,Murray,Jamal,Out,"Injury/Illness-RightHamstring;
Strain"
2023-11-12,Oladipo,Victor,Out,"Injury/Illness-LeftPatellarTendon;
Repair"
2023-11-12,Thompson,Amen,Out,Injury/Illness-RightAnkle;Sprain
2023-11-12,Bogdanovic,Bojan,Out,Injury/Illness-RightCalf;Strain
2023-11-12,Burks,Alec,Questionable,"Injury/Illness-LeftForearm;
Contusion"
2023-11-12,Duren,Jalen,Out,Injury/Illness-RightAnkle;Soreness
2023-11-12,Harris,Joe,Out,Injury/Illness-RightShoulder;Sprain
2023-11-12,Ivey,Jaden,Questionable,Injury/Illness-N/a;Illness
2023-11-12,Livers,Isaiah,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-12,Morris,Monte,Out,"Injury/Illness-RightQuadriceps;
Strain"
2023-11-12,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2023-11-12,Caruso,Alex,Questionable,Injury/Illness-LeftToe;Strain
2023-11-12,Terry,Dalen,Out,"Injury/Illness-LeftPatellaTendon;
Tendonitis"
2023-11-12,Williams,Patrick,Probable,Injury/Illness-LeftFinger;Sprain
2023-11-12,Jones,Tre,Questionable,"Injury/Illness-RightHamstring;
Tightness"
2023-11-12,Williams,Kenrich,Out,Injury/Illness-LowBack;Spasms
2023-11-12,Beal,Bradley,Probable,Injury/Illness-LowBack;Spasms
2023-11-12,Booker,Devin,Doubtful,Injury/Illness-RightCalf;Strain
2023-11-12,Goodwin,Jordan,Available,Injury/Illness-Jaw;Contusion
2023-11-12,Gordon,Eric,Questionable,"Injury/Illness-LeftShoulder;
Soreness"
2023-11-12,Lee,Damion,Out,"Injury/Illness-RightMeniscus;
Surgery"
2023-11-12,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2023-11-12,Edwards,Anthony,Questionable,Injury/Illness-N/A;Illness
2023-11-12,McLaughlin,Jordan,Out,Injury/Illness-RightKneeMcl;Sprain
2023-11-12,Reid,Naz,Questionable,Injury/Illness-Neck;Soreness
2023-11-12,Brogdon,Malcolm,Out,Injury/Illness-LeftHamstring;Strain
2023-11-12,Henderson,Scoot,Out,Injury/Illness-RightAnkle;Sprain
2023-11-12,Simons,Anfernee,Out,"Injury/Illness-RightThumb;
LigamentTear"
2023-11-12,Wainright,Ish,Questionable,Injury/Illness-RightCalf;Strain
2023-11-12,WilliamsIII,Robert,Out,Injury/Illness-RightKnee;Ligament
2023-11-12,Davis,Anthony,Probable,"Injury/Illness-LeftAdductor;/Hip
Spasm"
2023-11-12,Hayes,Jaxson,Probable,Injury/Illness-LeftAnkle;Sprain
2023-11-12,Hood-Schifino,Jalen,Out,"Injury/Illness-RightPatella;
Contusion"
2023-11-12,James,LeBron,Questionable,Injury/Illness-LeftCalf;Contusion
2023-11-12,Vanderbilt,Jarred,Out,Injury/Illness-LeftHeel;Bursitis
2023-11-12,Vincent,Gabe,Out,Injury/Illness-LeftKnee;Effusion
2023-11-12,Bouknight,James,Out,Injury/Illness-LeftKnee;Surgery
2023-11-12,Hayward,Gordon,Probable,"Injury/Illness-RightHamstring;
Strain"
2023-11-12,Martin,Cody,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-12,Ntilikina,Frank,Out,"Injury/Illness-LeftTibia;Non-
displacedfracture"
2023-11-12,Rozier,Terry,Out,Injury/Illness-LeftGroin;Strain
2023-11-13,Queta,Neemias,Out,"Injury/Illness-RightFoot;Injury
Management"
2023-11-13,Koloko,Christian,Out,"Injury/Illness-Illness;Respiratory
issue"
2023-11-13,TrentJr.,Gary,Questionable,"Injury/Illness-RightFoot;Plantar
fasciitis"
2023-11-13,Crowder,Jae,Out,Injury/Illness-LeftGroin;Strain
2023-11-13,Lillard,Damian,Probable,"Injury/Illness-RightCalf;Injury
Management"
2023-11-13,Livingston,Chris,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-13,Jerome,Ty,Out,Injury/Illness-RightAnkle;Sprain
2023-11-13,Merrill,Sam,Questionable,Injury/Illness-Illness;Illness
2023-11-13,Okoro,Isaac,Out,"Injury/Illness-LeftKnee;Injury
Management"
2023-11-13,Fox,De'Aaron,Doubtful,Injury/Illness-RightAnkle;Sprain
2023-11-13,Lyles,Trey,Out,Injury/Illness-LeftCalf;Strain
2023-11-14,Bufkin,Kobe,Out,Injury/Illness-LeftThumb;Fracture
2023-11-14,Gueye,Mouhamed,Out,"Injury/Illness-RightLowBack;Stress
Fracture"
2023-11-14,Bogdanovic,Bojan,Out,Injury/Illness-RightCalf;Strain
2023-11-14,Duren,Jalen,Out,Injury/Illness-RightAnkle;Soreness
2023-11-14,Harris,Joe,Out,Injury/Illness-RightShoulder;Sprain
2023-11-14,Livers,Isaiah,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-14,Morris,Monte,Out,"Injury/Illness-RightQuadriceps;
Strain"
2023-11-14,Embiid,Joel,Questionable,Injury/Illness-LeftHip;Soreness
2023-11-14,OubreJr.,Kelly,Out,Injury/Illness-N/a;FracturedRib
2023-11-14,Herro,Tyler,Out,Injury/Illness-RightAnkle;Sprain
2023-11-14,Love,Kevin,Available,"Injury/Illness-LeftShoulder;
Contusion"
2023-11-14,Martin,Caleb,Out,"Injury/Illness-LeftKnee;Knee
Tendinosis"
2023-11-14,Richardson,Josh,Probable,Injury/Illness-Back;Spasms
2023-11-14,Smith,Dru,Available,Injury/Illness-RightAcJoint;Sprain
2023-11-14,Bouknight,James,Out,Injury/Illness-LeftKnee;Surgery
2023-11-14,Hayward,Gordon,Probable,"Injury/Illness-RightHamstring;
Strain"
2023-11-14,Martin,Cody,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-14,Miller,Brandon,Probable,Injury/Illness-LeftAnkle;Sprain
2023-11-14,Ntilikina,Frank,Out,"Injury/Illness-LeftTibia;Non-
displacedfracture"
2023-11-14,Rozier,Terry,Out,Injury/Illness-LeftGroin;Strain
2023-11-14,CarterJr.,Wendell,Out,"Injury/Illness-LeftThirdMetacarpal;
Fracture"
2023-11-14,Fultz,Markelle,Out,Injury/Illness-LeftKnee;Tendinitis
2023-11-14,Harris,Gary,Questionable,Injury/Illness-RightGroin;Strain
2023-11-14,Simmons,Ben,Out,Injury/Illness-LeftHip;Contusion
2023-11-14,Thomas,Cam,Out,Injury/Illness-LeftAnkle;Sprain
2023-11-14,WalkerIV,Lonnie,Questionable,Injury/Illness-LeftKnee;Contusion
2023-11-14,Johnson,Keldon,Questionable,Injury/Illness-RightKnee;Soreness
2023-11-14,Jones,Tre,Questionable,"Injury/Illness-RightHamstring;
Tightness"
2023-11-14,Sochan,Jeremy,Questionable,"Injury/Illness-RightAdductor;
Tightness"
2023-11-14,Kleber,Maxi,Out,"Injury/Illness-RightSmallToe;
Dislocation"
2023-11-14,Alvarado,Jose,Out,Injury/Illness-RightAnkle;Sprain
2023-11-14,Jones,Herbert,Questionable,"Injury/Illness-RightFibula;
Contusion"
2023-11-14,McCollum,CJ,Out,"Injury/Illness-RightLung;Small
Pneumothorax"
2023-11-14,MurphyIII,Trey,Out,"Injury/Illness-LeftKnee;Partial
Meniscectomy"
2023-11-14,NanceJr.,Larry,Out,Injury/Illness-RightRib;Fracture
2023-11-14,Brogdon,Malcolm,Out,Injury/Illness-LeftHamstring;Strain
2023-11-14,Henderson,Scoot,Out,Injury/Illness-RightAnkle;Sprain
2023-11-14,Simons,Anfernee,Out,"Injury/Illness-RightThumb;
LigamentTear"
2023-11-14,WilliamsIII,Robert,Out,"Injury/Illness-RightKnee;Ligament
Tear"
2023-11-14,Collins,John,Probable,Injury/Illness-LeftAnkle;Sprain
2023-11-14,Kessler,Walker,Out,Injury/Illness-LeftElbow;Sprain
2023-11-14,BostonJr.,Brandon,Out,"Injury/Illness-LeftQuadriceps;
Tendinopathy"
2023-11-14,Plumlee,Mason,Out,Injury/Illness-LeftMCL;Sprain
2023-11-14,Cancar,Vlatko,Out,Injury/Illness-LeftKnee;Surgery
2023-11-14,Murray,Jamal,Out,"Injury/Illness-RightHamstring;
Strain"
2023-11-14,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2023-11-14,McLaughlin,Jordan,Out,Injury/Illness-RightKneeMcl;Sprain
2023-11-14,Curry,Stephen,Questionable,Injury/Illness-RightKnee;Soreness
2023-11-14,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2023-11-14,Clarke,Brandon,Out,"Injury/Illness-LeftAchilles;Tendon
Repair"
2023-11-14,Rose,Derrick,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2023-11-14,Tillman,Xavier,Questionable,"Injury/Illness-LeftKnee;Injury
Recovery"
